Posts,Labels
"De Mijnstreek geeft niet op. Vanavond 1200 mensen op straat voor het ziekenhuis 🕯

Agema moet stoppen met draaien, maar luisteren en beloften nakomen. 

Donderdag debat. SP zal voorstellen blijven doen voor behoud van volwaardig ziekenhuis. ",1
"@DeKuit @henniehemmes De gegijzelden moeten vrij.
De terreurdaden van 7 okt waren vreselijk.

Dat geeft niet het recht om honger als wapen in te zetten, elektriciteit af te sluiten en medische hulp niet toe te laten. Dat is namelijk een bevolking collectief straffen en dat is een oorlogsmisdaad.",0
"Weer luchtaanvallen op Gaza. Honderden doden, honger wordt ingezet als wapen en een bevolking wordt collectief gestraft. Dit zijn oorlogsmisdaden.

Waar blijft de veroordeling van dit kabinet?

Stop de wapenhandel met Israël en schort het associatieverdrag op. ",0
"“3 keer meer is meer dan genoeg”

Europese NAVO-landen geven samen €326 miljard uit aan defensie. Dit is 3 keer meer dan Rusland. En 3 keer meer is meer dan genoeg.

Een wapenwedloop spekt de oorlogsindustrie. Het maakt onze wereld niet veiliger. ",0
"Mooie beloftes van de PVV over de ouderenzorg voor de verkiezingen, maar ondertussen mogen ouderen thuis wegkwijnen zonder de juiste zorg. 

Stop deze tweedeling. 

👉Investeer in de zorg
👉Maak het werk aantrekkelijk 
👉Bouw zorgbuurthuizen voor iedereen",0
"Geen voedsel, geen stroom en opnieuw Israëlische aanvallen. Weer 330 doden, waaronder veel kinderen.

Waar blijft de veroordeling van dit geweld door dit kabinet? 
Wanneer grijpt de EU in met sancties? 
Waar zijn de daden? ",0
De VVD is op oorlogspad. ,0
Doe mee en sluit je vandaag nog aan.⤵️,1
"Volle zaal in Gennep. Met mensen in gesprek over onze alternatieven tegen woningnood, stijgende energiekosten en booschappenprijzen, bezuinigingen op zorg en onderwijs.

Dit kabinet maakt de verkeerde keuzes. Het is tijd dat de problemen van mensen worden opgelost. ",0
"De PVV kan onze voorstellen voor lagere belasting op energie steunen.

Niemand zit ze dwars.
Niemand werkt ze tegen.
Er is een meerderheid áls ze het willen. ",1
"De PVV kan onze voorstellen voor het bevriezen van de huren steunen.

Niemand zit ze dwars.
Niemand werkt ze tegen.
Er is een meerderheid áls ze het willen.

Steun de huurbevriezing 👉 ",1
"Het oplossen van het toeslagenschandaal duurt al veel te lang. Dit kabinet laat het zelfs tot 2027 duren.

Dat is niet de versnelling die voor gezinnen nodig is.

Als iedere ambtenaar één dossier per week oplost, dan zijn alle ouders dit najaar geholpen.
",0
"Dit is een belangrijke stap naar gerechtigheid voor slachtoffers en nabestaanden.
 
Nu moet de regering ook verantwoordelijkheid nemen, fouten erkennen en volledige openheid van zaken over Hawija geven. Dit heeft te lang geduurd. 
",1
@inez622 ,1
"Huurbevriezing
Koopkracht
Gevangenissen
Pensioenen
Asiel
BTW
Stikstof
Box 3
Klimaat
WIA
Private equity
Verzorgingshuizen
ReArm Europe

Is er iets waar deze coalitie het wél over eens is? Ondertussen worden problemen van mensen groter en niet opgelost. ",0
@Bakkum1644 ,1
"Stop de uitverkoop van onze beschaving

Het kabinet opent de aanval op onderwijs, zorg, cultuur, wetenschap en sociale zekerheid.

Studenten en docenten kwamen vandaag massaal in actie in Nijmegen! 💪 De SP steunt hun strijd. ",1
"@monsdomus @nicolebus Marktmacht van voedselindustrie die zelf prijs aan supermarkten mogen bepalen.

Daarom ook deze aangenomen voorstellen. ",1
"@nicolebus Er zijn meerdere landen die al steekproefsgewijs de prijsopbouw controleren (Zwitserland en Frankrijk).

Verlagen van belastingen op energie hebben wij ook voorgesteld. Kreeg helaas geen steun voor PVV, BBB, NSC en VVD. Maar hier zullen we voorstellen voor blijven doen.",0
"SP steunt Oekraïne, niet de oorlogsindustrie van Trump.

Europese landen geven €325 miljard per jaar uit aan wapens. Ruim 3x meer dan Rusland.

3x meer is meer dan genoeg. Stop de oorlogsindustrie van Trump. Een wapenwedloop maakt onze wereld onveiliger.",0
"@marloeshotting Als je de miljarden uitgeeft aan oorlogsindustrie van VS is dit een stuk duurder dan zelf produceren.

Wordt onafhankelijk. Stop aan leiband van de VS te lopen. Investeer in eigen maakindustrie voor essentiële sectoren als staal, energie en medicijnen.",0
"@Dave76XXX Ook voorstel voor ingediend.
Kreeg helaas geen steun van PVV, BBB, NSC en VVD.",0
@johan_emmens @LetheLucas BTW kan ook flink omlaag.,1
@LetheLucas Exact.,1
"Eerder werd ons voorstel aangenomen om de concentratie, marktmacht en prijsopdrijving in de voedselindustrie in kaart te brengen.

Steeds meer partijen willen ingrijpen om de prijzen van boodschappen te verlagen.

De SP blijft voorstellen doen om dit voor elkaar te krijgen. ",1
"SP-voorstel aangenomen!

De prijzen van boodschappen gaan we controleren, reguleren en waar nodig blokkeren.

Mensen kunnen de boodschappen nauwelijks nog betalen terwijl de winsten van de voedselindustrie blijven stijgen.

Dit is een grote stap voor betaalbare boodschappen. ",1
"Mooie berichten op X van de PVV over huurverlaging, maar toch laten ze de huren keihard stijgen per 1 juli.

Niemand werkt ze tegen. 
Er is een meederheid áls ze willen.

Steun onze actie voor huurbevriezing op ",0
"Het is internationale vrouwendag!
De rechten van vrouwen staan steeds meer onder druk door de opkomst van rechtsradicale conservatieven.

Er is al veel strijd gevoerd. Maar er staat ons nog veel te doen. Voor gelijke lonen, kansen en behandeling.

Vrouwenstrijd is klassenstrijd! ",0
"Onacceptabel. Minister Agema blijft sprinkhanen in de zorg toestaan.

Kamer wil verbod op private equity en maximumsalaris directeur-grootaandeelhouders.

Agema weigert dit uit te voeren.

Niemand werkt PVV tegen.
Agema werkt tegen.
Ze is net een VVD’er.
Onze zorg verdient beter. ",0
"Trump &amp; Rutte eisen dat NAVO-lidstaten defensie-uitgaven met miljarden verhogen. NL’se politici praten hen klakkeloos na.

Twee voorstellen aangenomen
👉 Laat het niet ten koste gaan van sociale voorzieningen.
👉 Bekostig dit volgens principe “sterkste schouders zwaarste lasten”. ",0
"De kosten voor mensen blijven stijgen.
Dit raakt lage en middeninkomens hard.

Onze oplossingen:
👉Bevries de huren
👉Schrap btw op gezond eten
👉Verlaag energiebelasting
👉Inkomensafhankelijke zorgpremie

Dekking:
👉Bankenbelasting
👉Afschaffen expatregeling
👉Miljonairstaks ",0
"Een vreselijke brand in Arnhem. Veel sterkte, medeleven en steun voor de bewoners en de hulpdiensten.
",1
"Mensen maken zich grote zorgen. 
Dat men moet kiezen tussen de rechtsradicale Trump en Poetin of een “coalition of the willing” die de NAVO nadoen. 

Er is een andere weg. Onafhankelijk van de VS. Zonder wapenwedloop en voor de-escalatie. 
",0
"We moeten alles op alles zetten voor vrede. Dat zeggen we nu en dat zeiden we ook toen ze niet wilden dat we het daarover hadden. 

Om Oekraïne te helpen moeten nu de bevroren Russische tegoeden ingezet worden. ",1
@boomsma58187 Ook een goed idee. Gaan we vanavond voorstellen voor doen.,1
@Clubwatcher1 Ook een goed idee. Gaan we vanavond voorstellen voor doen.,1
"@ArtArie12 @RosasMarysol2 Staat staat in ons voorstel. ACM krijgt mogelijkheid steekproeven af te nemen of de verlaging btw niet door supers of industrie in de zakken wordt gestoken. Observeren, controleren, reguleren en indien nodig blokkeren.",1
"Lees hier ons alternatief ⤵️
",1
"Inflatie van 3,8%.
Veel hoger dan rest van Europa.
Voedselprijzen stegen zelfs met 7,5%.
Dit moet stoppen.

Verlaag de btw op voedsel en maak prijsafspraken met supermarkten en voedingsindustrie.",0
@vreemdetijden We hebben altijd gepleit en opgeroepen tot vredesonderhandelingen. Hier werden en worden we vaak op aangevallen. Kijk hier bijvoorbeeld bijdrage aan debat van vorige jaar terug. ,0
"Powerplay op internationale tv.
Ze schofferen en kleineren een president die zijn land verdedigt.

De as van rechtsradicalen en oligarchen voert een strijd om grondstoffen terwijl de wapenwedloop onze wereld onveiliger maakt.

Zo stopt de oorlog niet.",0
Waar ze het in Den Haag niet over willen hebben. Het grootste taboe ⤵️ ,1
Waar ze het in Den Haag niet over willen hebben. Het allergrootste taboe ⤵️ ,0
"In Rotterdam veel steun voor ons grote woonplan: Wonen zonder winst.

Wilders beloofde huurverlaging en blijft X’en dat de huren te hoog zijn. Maar levert niet. Steeds stemt hij tegen voorstellen voor huurbevriezing.

Samen voeren we de druk op.
Doe mee 👉 ",1
"Volkshuisvesting in plaats van woningmarkt. Het kabinet kan veel meer doen aan de wooncrisis, als ze mensen voorop zetten en niet de markt.

Ons alternatief is Wonen zonder winst. Het SP-plan tegen de wooncrisis. Steun het op 👉 ",1
"@Sandra4444m 80% gaat er in onze doorrekening op vooruit, de rijkste 20% gaat iets meer betalen. Voor niemand geldt er dan meer een eigen risico.",1
"Schaf het eigen risico helemaal af.

“Het is onlogisch, riskant, niet solidair, wetenschappelijk niet onderbouwd, en kan averechts werken.”

Ons doorgerekende alternatief voor een inkomensafhankelijke zorgpremie zonder eigen risico ligt klaar. 

Doe mee 👉 ",1
"Schaf het eigen risico helemaal af.

“Het is onlogisch, riskant, niet solidair, wetenschappelijk niet onderbouwd, en kan averechts werken.”

Ons doorgerekende alternatief voor een inkomensafhankelijk zorgpremie zonder eigen risico ligt klaar. 

Doe mee 👉 ",1
"Vandaag in gesprek met mensen in Vinkhuizen in Groningen. De jaarlijkse huurverhogingen hakken er bij mensen flink in. Zeker de recordverhoging van 2024.

Samen kunnen we de huurverhoging van 1 juli nog stoppen. In 2021 lukte het ook.
Dus doe mee 👉 ",1
"3 jaar geleden startte Rusland een gruwelijke oorlog in Oekraïne.

Een nieuwe rechtsradicale as tussen VS en Rusland verdeelt nu Oekraïne en de buit.

Europese landen moeten samen zorgen dat Oekraïne aan onderhandelingstafel komt om voor vrede te zorgen.
",0
"Bezuinigingspolitiek van SPD, Groenen en liberalen wordt hard afgestraft. En heeft een voedingsbodem voor radicaalrechts gecreëerd.

Sterke terugkeer van @dieLinke met 8,7%. Die met 25% de grootste partij onder jongeren is geworden. ",1
"Verleg de verantwoordelijk van consumenten naar producenten. Geen pesttaks voor mensen maar normeer producenten.

De plastictaks maakt de wereld niet schoner maar legt de rekening bij mensen in plaats van producenten. ",0
"Jongeren zitten muurvast.
De wooncrisis raakt hen hard.

Met zoveel mogelijk jongeren gaan we de strijd aan tegen leegstand en voor jongerenhuisvesting.

Veel zin om dit met @SPjongeren aan te pakken. Doe je mee? 👉 ",1
"Jongeren zitten muurvast.
De wooncrisis raakt hen hard.

Met zoveel mogelijk jongeren gaan we de strijd aan tegen leegstand en voor jongerenhuisvesting.

Veel zin om dit met @SPjongeren aan te pakken. Doe je mee? 
👉 ",1
"Jongeren zitten muurvast.
De wooncrisis raakt hen hard.

Met zoveel mogelijk jongeren gaan we de strijd tegen leegstand en voor jongerenhuisvesting aan.

Veel zin om dit met @SPjongeren aan te pakken. Doe je mee? 
👉 ",1
"@RaafAdam Niet ons college dit.

Tekorten aan huisartsen speelt in het hele land. Aangenomen voorstel kan Agema mee aan de slag. 

Waar we kunnen, zullen het helpen.",1
"Geen zorg? Geen wijk!

4000 mensen tekenden de petitie van zorgorganisaties en de SP voor goede zorg in hun buurt.

Door ons aangenomen voorstel moet minister Agema snel met een Noodplan Huisartsenpraktijken komen.

Geen tijd te verliezen!",1
"Weer een gebroken belofte van de PVV.

De huren gaan weer met 5% omhoog.
Wilders wordt niet tegengewerkt.
Hij kiest voor samenwerking met de VVD.

De SP blijft met huurders de druk opvoeren. Totdat PVV &amp; NSC ook kiezen om de huren te bevriezen.

Doe mee 👉 ",0
"Agema luistert liever naar verzekeraars, dan naar mensen.

Tijd voor een Nationaal ZorgFonds. 
Geen concurrentie maar samenwerking. Zodat spoedeisende hulpen, acute verloskunde en IC's niet meer gesloten worden.
",0
"@Claassen_pvv Lees het hele artikel in de @telegraaf 
Daar staat glashelder in wat zorgverleners al jaren weten.

👉Verhoog de lonen
👉Verhoog stagevergoedingen
👉Meer personeel
👉Lagere werkdruk
👉Betere werktijden

Succes in je commissiewerkgroep.",1
@wouterbuikema Eens. ,1
"Minister Agema moet zorgverleners meer en beter waarderen.

Trek meer nieuwe (jonge) mensen aan en behoud mensen voor de zorg. Zorgverleners verdienen nu 6-9% minder dan in andere sectoren.

Dat moet anders. Dus:
👉 Hogere lonen
👉 Meer collega’s 
👉 Lagere werkdruk ",1
"Trump en Poetin verdelen Europa én Oekraïens grondgebied. Maar NL moet troepen naar de grens sturen?

Een vredesmissie in Oekraïne is voor de SP alleen mogelijk onder VN-mandaat. Niet onder NAVO, niet Europa en zéker niet de VS.

Bekijk hier onze bijdrage:",0
"De Amerikaanse bulldog Trump roept één keer en Rutte en Nederland doen precies wat hij wil: Nóg meer bezuinigen op onze zorg, ons onderwijs en onze sociale zekerheid voor meer geld naar de defensie-industrie. 

Stop aan de leiband van de VS te lopen. ",0
Met het overlijden van Frits Bolkestein is een bekende liberaal heengegaan. Met zijn intellectuele bijdragen kwam hij op voor zijn idealen. Heel veel sterkte aan zijn nabestaanden en vrienden. ,1
Bekijk mijn toespraak over ons plan Wonen zonder Winst hier terug. ⤵️,1
"Vandaag de straat op met het grote woonplan: Wonen zonder Winst.

De markt heeft de wooncrisis veroorzaakt en gaat deze niet oplossen. Het moet echt anders.

Ons woonplan:
👉1 miljoen huurwoningen tot €800
👉Bevries de huren
👉Zeggenschap door verenigingen

Steun het hier 👉 ",1
Doe mee en steun het plan hier⤵️,1
"Een goed en betaalbaar huis is voor honderdduizenden mensen onmogelijk te vinden.

Daarom komen we met een Woonplan: ‘Wonen zonder winst’
👉1 miljoen huurwoningen tot 800 euro
👉Bevries de huren
👉Zeggenschap door verenigingen ",0
"De woningmarkt heeft gefaald.
We moeten nu investeren in echte volkshuisvesting.

Dat doen we met ons grote woonplan ‘Wonen zonder winst’
👉 1 miljoen huurwoningen tot 800 euro
👉 Bevries de huren
👉 Zeggenschap door verenigingen

Doe mee 👉 ",1
@laurisencurella @geertwilderspvv Natuurlijk hebben we het ook over de VVD. Afgelopen zaterdag in talkshow ‘Dit is Tijd’ nog. ,1
"Lagere huren?
Debat was vandaag.
SP-voorstel ingediend.
Maar PVV doet niet mee.

Lagere gasrekening huishoudens?
Lagere btw boodschappen?

Morgen debat over btw.
SP-voorstellen liggen klaar.
Doe mee PVV.

Geen woorden maar daden
@geertwilderspvv ",0
"Dit is het moment.
Nu moet de huurverhoging gestopt worden.

De PVV zegt het één maar doet het ander. Ze lopen volledig in het gareel van de VVD.

Dinsdag kan de PVV voor het voorstel voor huurbevriezing van de SP stemmen. ",0
"Dit is het moment.
Nu moet de huurverhoging gestopt worden.

De PVV zegt het één maar en doet ander. Ze lopen volledig in het gareel van de VVD.

Dinsdag kan de PVV voor het voorstel voor huurbevriezing van de SP stemmen. ",0
"Dit het moment.
Nu moet de huurverhoging gestopt worden.

De PVV zegt het één maar en doet ander. Ze lopen volledig in het gareel van de VVD.

Dinsdag kan de PVV voor het voorstel voor huurbevriezing van de SP stemmen. ",0
"Dit het moment.
Nu moet de huurverhoging gestopt worden.

De PVV zegt het een maar en doet ander. Ze lopen volledig in het gareel van de VVD.

Dinsdag kan de PVV voor het voorstel voor huurbevriezing van de SP stemmen. ",0
"@SJVDOKKUM @SandraBeckerman Je kunt en moet het niet aan de markt overlaten. Die heeft de afgelopen 30 jaar grandioos gefaald. 

Investeer als overheid en laat verenigingen bouwen en beheren. In de jaren ‘70 en ‘80 deed de overheid dit wel. Toen lukte het wel om 100.000 woningen per jaar te bouwen.",0
"“In gelul kun je niet wonen”
zei Jan Schaefer ooit.

“Van gelul op X kun je de huur niet betalen” 
zegt @SandraBeckerman nu.

Kom op @geertwilderspvv 
Kom je beloften na.

Laten we de huren nu bevriezen! ",0
@SanderSassen Dank. Het is vooral onze @sarahdobbe die hier blijvend aandacht voor vraagt.,1
