Posts;Labels
"""Nu even niet! Nu worstel ik met de vraag hoe een mens in hemelsnaam ’God is groot’ kan roepen terwijl hij met een stok op het naakte dode lichaam van de jonge vrouw slaat. Ik zie de grootsheid niet."" Marcel Peereboom Voller in @telegraaf  ";0
@baspaternotte @lientje1967 @BoerBurgerB Max! 🎉;1
Vandaag samen met @lientje1967 onze kandidatenlijsten van @BoerBurgerB ingeleverd. Op mijn verjaardag. 🎉🙌 ;1
Korte uiteenzetting door Aleid Wolfsen over grondrechten die burgers zouden moeten beschermen tegen de overheid. Toeslagenschandaal is een vreselijk voorbeeld van het negeren daarvan. Negeren van grondrechten was ook aan de orde bij de fraudesysteem SyRi en de coronamaatregelen. Over dit laatste schreef ik samen met @TijmenWisman een artikel. Voor wie daar meer over wil lezen: -> ;0
@VeldhuisMarjet @PGBgebruiker Dit soort politiek is zo cynisch. Scoren op een digitaal onderdeel terwijl aan de andere kant autonomie en zeggenschap is en wordt uitgehold.;0
@JDSnel Omdat Putin een vreselijke agressor en oorlogsmaker is, is toch niet alles wat zijn bestrijders/tegenstanders allemaal vinden en allemaal ondernemen automatisch goed?;0
@wierdduk @GeertenWaling Het is niet te geloven.... als je het ergens niet mee eens bent, is het gelijk fascistisch.;0
@JDSnel Fascistisch? Meen je dat nou?;0
Essaybundel van @NieuweDenktank met verhalen van oa @ReneCuperus @DiederikBoomsma Quinten et moi. #leestip ;1
@HPB7 Wat bedoel je?;0
"Links heeft eisen. Rechts heeft wensen... 
Deze tegenstelling verwoordt wat er mis gaat: democratische besluitvorming zou namelijk moeten verenigen. ";0
@KeimpP @BoerBurgerB De link is weggevallen in mijn bericht... Dank!;0
En inmiddels ook online! Het verkiezingsprogramma van @BoerBurgerB 💪🍀 ;1
"In Utrecht praat ik vanavond verder over falend overheidsbeleid, waar dat door komt en wat je eraan kan doen.

Aanleiding is mijn winnende essay: ";1
@SanderSchimmelp Rustig aan, vader... (van harte trouwens nog👶). Met de AG vind ik dat je daadwerkelijk rendement moet belasten. Belasting op vermogen wijkt in principe niet al te veel af van belasting op arbeid. Erfbelasting is redelijk mits het kleine erfenissen cq eigen woning en BOR ontziet.;1
@SanderSchimmelp Hey, Sander, wat leuk. Zomaar contact met een domrechts iemand. Wil je antwoord of was het slechts retorisch? 😏;0
"ECB: ""Its main task is to maintain the euro's purchasing power."" En dan krijg je natuurlijk deze woorden. 🙄 ";0
Wat Thatcher toen zei, geldt nu ook. Wees zuinig op je ondernemers. ;1
"Berichten nav Algemene Politieke Beschouwingen #APB2023 die weer duidelijk maken dat bedrijven géén pinautomaat zijn. 
We hebben ondernemers hard nodig voor werk en ons verdienvermogen. Wees er zuinig op.
#banken #luchtvaart #mkb  ";1
"Ondertussen met Olof op #insta 🤗
Dank voor de gastvrijheid @HumbertoRTL ";1
@ChrisJulien Ik sta iedereen te woord. Al was het  alleen maar om te begrijpen wat iemand beweegt. Welkom dus.;1
Iets na 12 uur ben ik bij @newbusradionl om te praten over economie, ondernemers en banen. Zo verdienen wij het geld om alles wat wij belangrijk vinden te kunnen betalen. #trotsopondernemers ;1
@knipoog72 Ik insinueer niet. Ik meld wat er gezegd is mét bronvermelding.;0
@knipoog72 Bedoelt u dit stukje? Zo nee, welke dan? Los van welke overtuiging: in een democratie zullen we het toch echt samen moeten doen. ;0
@knipoog72 Link naar artikel staat erbij.;1
Verontrustend klimaatextremisme verwoord door de denker, filosoof achter XR met woorden als genocide en massamoord.  De reden om geen geweld te gebruiken is omdat het niet effectief geacht wordt. We zullen het toch echt met elkaar moeten doen.  ➡️;0
@Esther_Voet @JosTeunissen2 @NPORadio1 Is dit nou waar?;0
Alles waar @IngridThijssen vanmorgen aandacht voor vraagt: meer werken moet lonen en het belang van het verdienvermogen van onze economie en de banen als resultaat daarvan. 🙌 ;1
@Denkjewel @DieuwsNieuws 😁;1
@wierdduk Kijk nou. Weer een gezwelzegger. 🙄;0
@RutgervdNoort Misschien is dat nog wel erger: zo'n 23.000 mensen neerzetten als kankergezwel terwijl diezelfde mensen in heel Noord-Holland (en daar buiten) schoonmaken, bouwen, renoveren, verkopen, verzorgen etc. Dat soort neerkijken van de zgn bovenlaag heeft mede mijn stap veroorzaakt.;0
#NieuweProfielfoto ter ere van mijn tweede plaats op de conceptlijst van de @BoerBurgerB voor de Tweede Kamerverkiezingen van 22 november. 💪 ;1
@blizevents ;1
"""Wat rechtmatig is, is niet altijd ook rechtvaardig."" Vanmorgen overhandigde ik mijn rapport over de schadeafhandeling bij Kanaal Almelo-de Haandrik aan de Commissaris van de Koning in Overijssel.  ";0
@fcvheest @harmbeertema @cdavandaag @RenePetersOss Amsterdam;1
@harmbeertema @cdavandaag Introductieweek HBO van zoon ook #foonvrij hetgeen volgens mij gaat helpen in creëren goede onderlinge band. Mooi om te zien dat de nadelen van digitalisering gezien worden en dat er inmiddels verstandig gehandeld wordt. Dank voor agenderen, zeker ook door  @RenePetersOss 👌;1
"""Onderwijsminister Lotta Edholm vindt dat de digitalisering is doorgeschoten. Ze liet zich overtuigen door onderzoek dat uitwijst dat lezen van papier leidt tot een dieper begrip van teksten en betere leerresultaten."" Waar wachten we in Nederland op? 🤷‍♀️ ";0
@trias_politica Ook!;1
Wauw! Niet normaal dit. Wat een vrouw!! 💪 ;1
@trouwschmidt Beter ;1
@ArjanBenard Partijvoorzitter wordt geslachtofferd terwijl het onwaarachtige spel om ander te parachuteren dan de beloofde jonge, vernieuwende lijstrekker niet van hem is. Gelukkig wordt nu snel iemand benoemd die wel aan de criteria voldoet en die ik een goed kompas en een sterk gestel wens.;0
Mijn arme alma mater, @UvA_Amsterdam ;0
"Dit was mooi! @friesmuseum 
De tentoonstelling over 'ferhaal fan Fryslân' trouwens ook.👌#leeuwarden #bezoektip ";1
Met de beste bedoelingen worden nu isolatieplannen doorkruist. Dit kan niet de bedoeling zijn.  ;0
"""Technologie als dienaar van de publieke zaak."" Echt lezen dit.  ";1
@Oscarvanstrijp Ik ken mevrouw Kaag goed en zonder weerzin. Dus ik snap uw punt niet. Los van wat de regering gedaan heeft, heb ik hier zorgen over. En verder dank voor de aardige woorden.;1
@wierdduk @MahirAlkaya Leest zijn boek 😏@MahirAlkaya ;1
@Oscarvanstrijp Het gaat er niet om of u persoonlijk briefjes en munten al dan niet handig of suf vindt. Het gaat om de inrichting van de samenleving, de middelen die je een overheid geeft. Digitalisering heeft daar potentieel verstrekkende invloed op.;1
'Waarom het niet gek is om te vrezen voor de verdwijning van contant geld uit uw portemonnee' ;0
"Zomercursus 'Leestekengebruik' van de @wimdaniels 
Ik hou ervan. ";1
@MichielSteltman @alexdonkers @georgevanhouts @PieterOmtzigt @MahirAlkaya @peterkwint @F_azarkan @SylvanaBIJ1 @PieterHeerma @LianedenHaan Binnen de migratiestroom zitten verschillende groepen. Eens.;1
@MichielSteltman @alexdonkers @georgevanhouts @PieterOmtzigt @MahirAlkaya @peterkwint @F_azarkan @SylvanaBIJ1 @PieterHeerma @LianedenHaan Michiel, kan het dan onbeperkt doorgaan volgens jou? Is er een probleem? Mijn overtuiging is dat terecht meeste mensen openstaan voor opvangen, huisvesten van vluchtelingen. Probleem is spankracht van een samenleving dat nu al dichtbevolkste land is toch ook kwaliteit wil geven;1
"""Conclusions can be so deceiving."" @KevinSpacey ";0
Mooie teksten @keesvdstaaij 👌 ;1
Stopstrateeg (stopstrateeg dus met een s ervoor) Marije van den Berg over beleidsbubbels en wat er aan te doen. Ik word blij van dit soort verhalen. Dank, @kcsmouter 👌;1
Die poot op dat kopje... 🥰 ;1
Interessante kijk van Jolande Withuis op diversiteit, identiteitspolitiek en feminisme in een gesprek met @margjefikse   ;1
Interessant podcast. @wierdduk in gesprek met Andreas Kinneging over hoe de huidige tijd over kan komen en hoe deugden daar kunnen helpen. Deed mij denken aan het recente boek van @EsthervanFenema die dit onderwerp benadert via hoofdzonden. #luistertip  ;1
@Denkjewel Sommigen wel is mij verteld. 😇;1
Even een avondwandeling. #10000stappen ;1
Nou ja.... 😁 ;1
"Ik zal niet solliciteren naar het lijsttrekkerschap van het CDA.
➡️ ";0
Tijdens een bijzonder symposium van het Studiegezelschap Economische Politiek werd @SCWEijffinger Officier Eijffinger 💪#lintje ;1
@Oscarvanstrijp @RobinDraastens Goedemorgen en wat een agressie en haat op de vroege morgen. Waar baseer je dit op? Ik vind alleen dat je in wedstrijd verband op gelijke voet moet strijden. Meer niet. Ik ben verbaasd over al het schelden richting deze mening door al die progressieve, vrijdenkende mensen.;0
Weer een goede column. Dit keer over digitale privacy en de impliciete verwijten die mensen krijgen wanneer ze vraagtekens zetten bij de Europese plannen om deze te beperken.  ;1
@JanDriessen Waarom? Je kunt het toch fijn vinden voor de transvrouw in kwestie dat ze tot mooiste gekozen is en tegelijkertijd vinden dat het beter is wanneer ze mee zou doen aan een transmissverkiezing? Mag dat niet?;1
@erikvogelaar Iedereen mag alles zijn wat hij/zij wil. Dat is het punt niet.;1
Fijn voor Rikkie Kolle maar ook dit is weer een voorbeeld van hoe de woke genderideologie 'ik ben wie ik denk dat ik ben en de samenleving heeft daar zondermeer in mee te gaan' leidt tot het verlies van vrouwen. ;0
@Leentje_Faraway Degene die zo overtuigd zijn van hun gelijk dat ze iconen van onze beschaving die 150 jr geleden leefden voor hun karretje spannen zonder te weten of deze de analyses/oplossingen zou delen. Onderliggende boodschap: ben je het anno nu niet eens dan ben je dom/onverantwoord/etc.;0
Hoogmoed komt voor de val. ;0
Vanavond ben ik bij @op1npo om te praten over mijn essay ;1
@geenstijl Schaamteloos die man;0
@demo_demo_nl @lientje1967 @Nieuwsuur Dat is alleen verstandig wanneer je hoeveelheid sociale huurwoningen en woningbouwopgave meeneemt.;1
Gaan we weer.... 🙄 Het zou toch eens interessant zijn wanneer deze hoge ambtenaren ook eens zouden kijken hoe de kosten AAN de zorg te verlagen en als bijvangst meer mensen aan het werk IN de zorg. Wat jij, @VeldhuisMarjet ;0
@JPvanDijken Toe maar... Is er ook een mogelijkheid dat mensen die in zijn algemeenheid voor vaccinatie zijn toch moeite hebben met of tegen dergelijke oproepen zijn? Nu en/of de afgelopen jaren?;0
Voor de @nieuwedenktank schreef ik een essay waarin ik pleit voor een bescheiden overheid en voor het accepteren van onvolmaaktheid omdat het streven naar volmaaktheid een steeds vaker vastlopende overheid heeft opgeleverd. ⬇️ ;1
@wierdduk Het kan toch elke keer weer extremer. 😞;0
@testbeeldopdeb @hansvantelling @DrZemouri @RolandPierik Guilty by association? Inmiddels zijn we zover dat de lijst van mensen die je volgt en de reacties op een post het oordeel 'fout' mede bepaalt? Ik zie dat steeds vaker voorbij komen en vind daar wat van.;0
@Gert_van_Dijk Desinformatie helpt ook niet.;0
Dank je wel, @RenskeLeijten #diepebuiging ;1
"@DrZemouri ""Zoals bijvoorbeeld door"" staat er. Maar u heeft een punt. Ik had ""o.a."" voor ""gedaald"" erbij moeten schrijven.";0
@joopwitteveen Vertrouwen komt te voet en gaat te paard. Het is dus een proces van lange adem dat kan beginnen met een mea culpa.;1
Lees dit ook maar eens. Ware woorden van Hertzberger. 😞 ;1
Het spijt mij om het te moeten zeggen maar door uitspraken tijdens de coronajaren zoals bijvoorbeeld door  @RolandPierik is de vaccinatiegraad gedaald. Daar is ook voor gewaarschuwd. ;0
@StefanPaas @ReinyW3 @DilanYesilgoz Klopt dat overheid niet gaat over wat gelovigen als verplichtend ervaren. Ik neem alleen een andere afslag dan u. En neutraliteit komt volgens mij wél ook tot uiting in uniform.  Zoals voor sommige gelovigen hoofdbedekking (in welke vorm dan ook)  uitingsvorm is van hun geloof.;1
@StefanPaas @ReinyW3 @DilanYesilgoz Dat komt omdat ik argumentatie niet overtuigend vind. Er zijn gelovige moslima's die hoofdbedekkingsplicht niet/anders invullen. Dat is dus een keuze. Zelfs als je dat niet vindt (zoals u) dan is het gevolg van toestaan van religieuze uitingen aantasting van deze neutraliteit.;0
@StefanPaas @ReinyW3 @DilanYesilgoz Zeker wel gelezen.;1
@StefanPaas @ReinyW3 What's next? Een arts die vervolgd wordt voor levensbeeindiging door een officier van justitie met een kruisje op de witte bef en beoordeeld door rechter met hoofddoek? Neutraliteit van gezagsdragers is verstandig beleid van @DilanYesilgoz;0
"""Het was een enorme teleurstelling dat een organisatie die zich profileert met ‘open debat op het scherpst van de snede’ je als het erop aan komt, laat vallen als een baksteen."" Mooi interview met Harma Heikens over kunst als esthetische discipline.  ";0
@DonArturito @TheodorHolman Zeg mij dat dit niet waar is....;0
@Denkjewel Weet ik niet. Was er niet bij. 😊 Valt wel onder SDG3 maar daar staat niet een alcoholverbod in sportkantines als middel genoemd.;1
@Denkjewel Er komt een nieuwe bestuurder die gaat brainstormen met medewerkers over nieuw beleid. Wanneer je dat geisoleerd in je eigen bubbel doet, beredeneert vanuit 1 belang krijg je dit. Wat ook kan is: ze maken een lijstje met punten waaronder 1 extreme. Die strandt dan. Rest blijft.;0
@Denkjewel Het is de kortzichtigheid ten top.;0
En overigens ben ik van mening dat ze van Kamerleden moeten afblijven. 😡;0
@Patricialubsen Je zou het bijna denken.;1
Vanavond een lekker glas wijn in het Concertgebouw of zondag bij de matineevoorstelling in het theater. 🙄 ;1
Uiteindelijk onbegrijpelijk dit. De @Onderzoeksraad was zeer kritisch over de coronamaatregelen die desalniettemin in nieuwe  'pandemiewet' moesten. Een goed functionerend parlement kan niet anders dan zelfonderzoek doen naar dit verstrekkende beleid. ;0
❤️ @rickastley 😁 ;1
@testbeeldopdeb @ewmagazinenl Ja. En overheidsbemoeienis wijs ik natuurlijk niet categorisch af. Maar ik deel niet de overtuiging dat progressieve/linkse/duurzame politiek ons als vanzelfsprekend de hemel op aarde zal brengen naast dat er ook andere belangen zijn.;1
@testbeeldopdeb @ewmagazinenl Moet ik nu tegen deze hele vol zin ongeclausuleerd 'ja' zeggen? Want dat ga ik niet doen. Jouw 'binnen kaders' herbergt nl een potentiele wereld aan dwingelandij. Kunnen zaken slimmer, duurzamer? Ja, zeker. Doe ik dat zelf prive ook? Uiteraard.;0
"""Zonder erom te lachen"" 😒.... daar zit volgens mij ook een deel van de pijn, een van de redenen waarom mensen afhaken. Goed artikel in @FD_Nieuws ";1
@testbeeldopdeb @ewmagazinenl Leef je uit dan, zou ik zeggen. Maar leg het niet als een soort religieus mantra op aan anderen.;1
@Hen_Nij Wat het belang van ons allemaal is, namelijk dat je niet zonder bewijs veroordeeld wordt.;0
Ik wil zo langzamerhand feiten: precieze citaten, toonhoogte, decibels. Fout is fout maar zo wordt de aanklacht #grensoverschrijdendgedrag een schimmenspel inclusief trial by media en cancelcultuur. #wiersma ;0
@FredNagtegaal Nee, dat bedoel ik niet. We hebben europese, interne markt met een reden. #eerlijkeconcurrentie Wanneer je daarbinnen beperkende regels oplegt, moeten die voor alle eur. bedrijven gelden en dan ook deze eisen opleggen aan produkten van buiten EU. #levelplayingfield;0
Raar gesprek bij Jinek over klappen landbouwakkoord. Logisch dat LTO bedankt voor plannen die het eten wat boeren in NL maken duurder maakt dan wat uit buitenland komt. Dat maakt concurrentie oneerlijk, leidt tot omzetdaling, schrale bedrijfsvoering en mogelijk faillissementen.;0
"@remonhollander @VeldhuisMarjet @telegraaf Ken jij ""Zorgkeuzes in Kaart"" en de doorwerking daarvan in de doorrekening van het CPB van verkiezingsprogramma's? De vraag ia of die inmiddels anders in elkaar zitten dan paar jaar geleden. Zo nee, #daargaanweweer";0
Gaan we weer... Inkomensafhankelijke zorg. Terwijl hier andere oplossingen zo langzamerhand schreeuwen om aandacht. Zoals tegengaan ineffectieve  zorg en bv de missie van @VeldhuisMarjet om de hoge  #kostenaandezorg te verminderen. Bewaarpagina in de @telegraaf vanmorgen⬇️ ;0
Vreemd.... tweets worden verzonden zonder foto.....🤷‍♀️;0
Gaan we weer... Inkomensafhankelijke zorg. Terwijl hier andere oplossingen zo langzamerhand schreeuwen om aandacht. Zoals ineffectieve  zorg en bv de missie van @VeldhuisMarjet om de hoge  #kostenaandezorg te verminderen. Bewaarpagina in de @telegraaf vanmorgen⬇️;0
Kon helaas geen kaartjes bemachtigen voor de Vermeertentoonstelling in het @rijksmuseum. Gelukkig kan ik deze zomer naar het @FriesMuseum in @leeuwarden voor de schilderijen van Christoffel en Kate Bisschop. ;1
